# Beam :  36Ar (q=18+ f=12.06MHz CSS1+CSS2) + 58Ni[410] 73.976 MeV/A
# CSI calib based on data for Si-CsI identified isotopes : 4He,7Li,9Be,11B,12C,14N,16O,18F,20Ne
# E_CsI calculated from deltaE in silicon detector
# Initial parameter values are from INDRA_camp5/INDRAFAZIA.E789. Only gain (a1) and Silicon thickness can vary in the fit
# associated Si thickness are written in the file INDRA.DetectorThicknesses.dat
# format: [det_name]: a1,a2,a3,a4
RunList: 				  1-9999999
SignalIn:					TotLight
SignalOut:  				 Energy
CalibType:  				 LightEnergy
CalibClass: 				  LightEnergyCsI
CSI_0808: 4.192124e+01, 2.781910e-01, 6.009940e+00, 3.850000e-01
CSI_0907: 8.809326e+01, 4.253800e-01, 6.010000e+00, 3.850000e-01
CSI_0908: 7.479569e+01, 3.245720e-01, 6.009990e+00, 3.850000e-01
CSI_0809: 5.597301e+01, 3.607450e-01, 6.009924e+00, 3.850000e-01
CSI_0810: 4.169845e+01, 2.655240e-01, 6.009990e+00, 3.850000e-01
CSI_0909: 8.350182e+01, 3.069530e-01, 6.010000e+00, 3.850000e-01
CSI_0910: 9.551310e+01, 5.738880e-01, 6.010000e+00, 3.850000e-01
CSI_0811: 6.020497e+01, 2.846010e-01, 6.010000e+00, 3.850000e-01
CSI_0812: 5.670768e+01, 2.146230e-01, 6.010000e+00, 3.850000e-01
CSI_0911: 7.753581e+01, 3.146110e-01, 6.010000e+00, 3.850000e-01
CSI_0912: 8.490052e+01, 2.930400e-01, 6.010000e+00, 3.850000e-01
CSI_0821: 7.453308e+01, 3.667820e-01, 6.009990e+00, 3.850000e-01
CSI_0822: 7.170229e+01, 2.037370e-01, 6.009990e+00, 3.850000e-01
CSI_0921: 1.089621e+02, 3.582700e-01, 6.009980e+00, 3.850000e-01
CSI_0922: 7.922804e+01, 3.051960e-01, 6.010000e+00, 3.850000e-01
CSI_0823: 5.537475e+01, 1.785760e-01, 6.009996e+00, 3.850000e-01
CSI_0824: 5.242320e+01, 1.929110e-01, 6.010000e+00, 3.850000e-01
CSI_0923: 6.676182e+01, 3.154120e-01, 6.009998e+00, 3.850000e-01
CSI_0924: 6.412701e+01, 2.908330e-01, 6.010000e+00, 3.850000e-01
